 , , ,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,Histogram,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLCM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,GLRLM,
 , , ,mean,variance,skewness,kurtosis,median,minimum,10th percentile,90th percentile,maximum,Interquartile range,mode,range,Mean absolute deviation,Robust mean absolute deviation,Median absolut deviation,Coefficient of variation,Quartile coefficient,Entropy,Uniformity,Maximum histogram gradient,Maximum histogram gradient grey level,Minimum histogram gradient,Minimum histogram gradient grey level,joint maximum,joint average,joint variance,joint entropy,difference average,difference variance,difference entropy,sum average,sum variance,sum entropy,angular second moment,contrast,dissimilarity,inverse difference,inverse difference normalised,inverse difference moment,inverse difference moment normalised,inverse variance,correlation,autocorrelation,cluster tendency,cluster shade,cluster prominence,first measure of information correlation,second measure of information correlation,SRE,LRE,LGRE,HGRE,SRLE,SRHE,LRLE,LRHE,GNU,GNUN,RLNU,RLNUN,RP,GLV,RLV,RE,
114,CT,ap,
114,CT,pvp,
115,CT,ap,
115,CT,pvp,20.8178,36.4981,-1.00761,1.37667,22,1,12.5,27.3333,32,6.66667,22.5,31,4.53782,3.17333,4.43992,0.287539,0.15478,4.30055,0.0617029,5.33333,19,-5.25,27.5,0.0234815,21.5443,29.2715,7.17178,3.83747,11.4405,3.32997,43.0885,90.6481,4.89167,0.00852704,26.4377,3.83747,0.327251,0.900065,0.235824,0.976832,0.254909,0.53013,483.152,90.6481,-814.016,35271.9,-0.288498,0.943367,0.942523,1.26225,0.0152548,468.508,0.0151087,438.633,0.015902,606.521,11.2324,0.0601881,156.426,0.861408,0.924743,37.8703,0.0895251,4.62511,
116,CT,ap,
116,CT,pvp,
117,CT,ap,
117,CT,pvp,
118,CT,ap,
118,CT,pvp,
119,CT,ap,
119,CT,pvp,
120,CT,ap,18.7507,34.4451,-0.745584,0.394464,19.625,1,10.375,25.25,32,7.5,21,31,4.57524,3.27087,4.48606,0.308935,0.194403,4.40583,0.0580424,22.375,17.625,-21.8125,24.5,0.0226656,19.1097,31.0427,7.68219,2.45661,4.7946,2.84635,38.2194,113.221,5.24206,0.00736165,10.95,2.45661,0.420427,0.932224,0.341693,0.989806,0.342711,0.807624,392.291,113.221,-908.181,43775.7,-0.230844,0.920186,0.896796,1.54591,0.0119743,381.094,0.0114869,337.395,0.0145832,614.199,56.5313,0.0558041,764.62,0.764687,0.86265,35.691,0.19956,5.0502,
120,CT,pvp,
121,CT,ap,
121,CT,pvp,18.3266,36.5329,-0.440625,0.0447501,18.7778,1,10.3333,25.6667,32,8.11111,18.5556,31,4.81435,3.50153,4.77703,0.33057,0.218376,4.44915,0.0547171,6.16667,17.2222,-7.55556,22.2222,0.0201165,18.8578,32.76,7.55144,4.06628,11.0856,3.42107,37.7155,102.994,5.11342,0.00677169,28.0461,4.06628,0.316073,0.894393,0.22344,0.975024,0.231019,0.571222,375.611,102.994,-391.538,31809.1,-0.276793,0.947416,0.942178,1.26552,0.0147404,371.356,0.0144762,348.043,0.0159001,478.203,13.029,0.053308,211.562,0.860337,0.923937,37.5681,0.0914493,4.78456,
122,CT,ap,
122,CT,pvp,
123,CT,ap,
123,CT,pvp,
124,CT,ap,18.1021,57.1047,-0.299816,-0.6478,18.6667,1,7.16667,27.5,32,11.6667,21,31,6.24547,4.97081,6.20811,0.417909,0.326608,4.31526,0.0602091,2.5,15.8333,-4,25,0.0310906,18.5937,56.4696,6.51015,6.26948,22.2929,3.60168,37.1873,159.611,4.7707,0.0159933,66.2669,6.26948,0.251084,0.849964,0.159058,0.94616,0.140583,0.442354,371.433,159.611,-618.56,60670.2,-0.488067,0.989618,0.956094,1.18508,0.0342116,383.505,0.0335923,364.142,0.0367247,465.796,4.56708,0.059211,78.5665,0.892143,0.944057,57.2444,0.0598173,4.48729,
